
"Banco de México"

"Sistemas de pago de bajo valor"
"Cuentas validadas"

"Fecha de consulta: 27/04/2025 02:50:34"

""

"Título","Total de cuentas validadas","Cuentas validadas de ABC Capital, S.A.","Cuentas validadas de Accendo Banco, S.A.","Cuentas validadas de Banco Actinver, S.A.","Cuentas validadas de Banca Afirme, S.A.","Cuentas validadas de Opciones Empresariales del Noreste, S.A. de C.V.","Cuentas validadas de Banco Autofin México, S.A.","Cuentas validadas de Banco Azteca, S.A.","Cuentas validadas de Banco del Bajío, S.A.","Cuentas validadas de Banco Nacional de México, S.A.","Cuentas validadas de Banco Ahorro Famsa, S.A.","Cuentas validadas de BanCoppel, S.A.","Cuentas validadas de Banco Bancrea, S.A.","Cuentas validadas de Banco Nacional del Ejército, Fuerza Aérea y Armada","Cuentas validadas de Bankaool, S.A.","Cuentas validadas de Banco Mercantil del Norte, S.A.","Cuentas validadas de Banco Regional S.A.","Cuentas validadas de Banco del Ahorro Nacional y Servicios Financieros, S.N.C.","Cuentas validadas de Bansi, S.A.","Cuentas validadas de Banco Base, S.A.","Cuentas validadas de BBVA Bancomer, S.A.","Cuentas validadas de Banco Monex, S.A.","Cuentas validadas de CIBanco, S.A.","Cuentas validadas de Banco Compartamos, S.A.","Cuentas validadas de Consubanco, S.A","Cuentas validadas de Fundación Dondé Banco, S.A.","Cuentas validadas de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Cuentas validadas de HSBC México, S.A.","Cuentas validadas de Banco Inbursa, S.A.","Cuentas validadas de Banco Inmobiliario Mexicano, S.A.","Cuentas validadas de Intercam Banco, S.A.","Cuentas validadas de Banco Invex, S.A.","Cuentas validadas de Banca Mifel, S.A.","Cuentas validadas de Banco Multiva, S.A.","Cuentas validadas de Banco Pagatodo, S.A.","Cuentas validadas de Banco Sabadell, S.A.","Cuentas validadas de Banco Santander (México), S.A.","Cuentas validadas de Scotiabank Inverlat, S.A.","Cuentas validadas de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Cuentas validadas de Operadora de Pagos Móviles de México, S.A de C.V.","Cuentas validadas de Banco Ve Por Mas, S.A."
30/07/2024,4166,1,N/E,1,31,-5,0,423,20,900,N/E,479,0,10,1,226,56,1,0,0,1074,0,0,8,0,0,0,248,16,0,2,0,1,0,0,4,560,100,8,0,1
31/07/2024,3899,1,N/E,0,29,-1,0,169,19,949,N/E,490,0,5,0,227,50,0,0,0,940,0,0,11,1,0,0,299,21,0,5,1,0,1,1,7,577,83,14,0,0
01/08/2024,3166,1,N/E,0,16,-1,0,422,23,1010,N/E,480,0,13,0,260,51,0,0,1,-100,0,0,5,0,0,0,318,19,0,1,1,2,0,0,5,540,86,12,0,1
02/08/2024,4027,0,N/E,0,24,-2,0,202,25,1114,N/E,467,0,2,0,256,32,0,0,0,836,0,1,7,0,0,0,341,11,0,3,1,1,0,1,6,594,94,10,1,0
03/08/2024,6407,1,N/E,1,13,-1,0,416,19,752,N/E,483,0,7,0,238,24,0,0,0,3672,0,0,7,0,0,0,207,5,0,2,0,0,0,1,7,479,65,9,0,0
04/08/2024,5161,2,N/E,0,15,0,0,365,18,577,N/E,395,0,10,0,171,21,0,0,0,2971,0,0,6,0,0,0,147,9,0,1,0,0,0,0,10,376,57,9,1,0
05/08/2024,5183,0,N/E,0,17,-2,0,402,22,860,N/E,488,0,5,0,212,34,0,0,0,2240,1,0,10,0,0,0,219,9,0,2,0,1,0,1,7,564,83,7,1,0
06/08/2024,6128,0,N/E,1,13,-5,0,365,14,876,N/E,499,0,6,0,222,24,0,0,0,3175,0,1,9,0,0,1,191,14,1,2,1,0,0,0,3,616,87,11,0,1
07/08/2024,6510,2,N/E,0,17,0,0,382,18,831,N/E,479,0,9,0,220,35,0,0,0,3343,0,0,15,0,1,0,204,13,0,0,1,0,0,0,2,841,89,7,0,1
08/08/2024,6701,1,N/E,0,20,-1,0,383,20,971,N/E,434,0,5,0,203,25,0,0,0,3225,0,0,8,0,0,0,273,18,0,5,0,0,0,0,5,1009,83,14,0,0
09/08/2024,6214,0,N/E,0,24,-2,0,356,17,1057,N/E,409,0,9,0,267,34,0,0,0,2370,0,0,9,1,0,0,336,11,0,1,5,0,0,0,2,1184,111,13,0,0
10/08/2024,5961,1,N/E,0,18,0,0,360,16,675,N/E,445,0,6,0,181,28,0,0,0,3033,0,0,2,0,0,0,215,9,0,2,0,1,0,2,5,885,66,11,0,0
11/08/2024,5081,3,N/E,0,11,-1,0,350,9,531,N/E,409,0,6,0,151,16,0,0,0,2641,0,0,7,0,0,0,140,8,0,0,0,0,0,0,1,737,51,10,1,0
12/08/2024,5805,0,N/E,0,15,-1,0,401,20,828,N/E,468,-1,5,0,173,35,1,0,0,2586,0,1,5,0,0,0,222,18,0,1,1,1,0,0,6,920,89,11,0,0
13/08/2024,5761,1,N/E,0,10,-1,0,376,15,828,N/E,473,0,11,0,214,44,1,0,0,2500,0,2,7,0,0,0,213,16,1,1,0,0,0,0,8,941,86,14,0,0
14/08/2024,6054,3,N/E,0,20,0,0,418,19,965,N/E,457,1,16,0,257,31,1,0,0,2451,0,0,5,0,0,0,251,15,1,1,1,0,0,0,4,1019,104,14,0,0
15/08/2024,3411,0,N/E,0,27,-1,0,86,33,1138,N/E,520,-1,13,1,281,42,0,0,0,-484,0,0,13,1,0,0,308,16,0,6,0,3,0,0,4,1267,124,14,0,0
16/08/2024,2685,0,N/E,0,26,0,0,110,31,953,N/E,458,0,13,0,227,31,1,0,0,-637,1,0,10,0,0,1,305,20,0,0,0,0,0,0,9,1026,89,10,0,1
17/08/2024,5999,0,N/E,0,18,0,0,383,19,700,N/E,482,0,9,0,194,39,0,0,0,3052,0,0,4,0,0,0,224,13,0,1,1,1,0,0,3,777,68,11,0,0
18/08/2024,5067,0,N/E,1,15,0,0,358,8,569,N/E,468,0,7,0,142,23,0,0,0,2619,0,1,2,0,0,0,157,4,0,1,0,0,0,0,2,616,66,8,0,0
19/08/2024,6368,0,N/E,0,13,-2,0,416,22,825,N/E,506,0,11,0,206,55,0,0,0,3254,0,2,7,0,0,0,223,10,0,2,0,0,1,0,3,719,81,13,0,1
20/08/2024,6780,0,N/E,0,9,0,0,421,16,788,N/E,436,0,5,0,209,56,0,0,0,3707,0,0,7,0,0,1,183,14,0,1,1,0,0,0,5,820,96,4,0,1
21/08/2024,5934,1,N/E,0,9,-1,0,415,8,781,N/E,431,1,8,0,195,34,2,0,0,2951,1,0,7,0,0,0,226,10,0,3,1,4,0,0,5,737,88,17,0,0
22/08/2024,5900,2,N/E,0,16,0,0,389,16,903,N/E,407,0,8,0,205,44,0,0,0,2685,0,0,10,0,0,0,262,12,0,3,1,2,0,0,3,819,106,7,0,0
23/08/2024,4219,1,N/E,1,22,0,0,332,23,1063,N/E,543,0,2,0,207,50,0,0,0,666,0,0,6,0,0,0,328,13,0,2,1,0,1,0,1,880,67,8,1,1
24/08/2024,5330,2,N/E,0,20,0,0,423,11,689,N/E,495,1,5,0,184,39,0,0,0,2405,0,0,5,0,0,0,209,13,0,3,0,1,0,0,1,733,77,12,1,1
25/08/2024,4439,0,N/E,0,7,0,0,365,10,537,N/E,460,0,2,0,133,26,0,0,0,2014,0,0,6,1,1,0,161,8,0,1,0,1,0,0,4,646,49,7,0,0
26/08/2024,4954,0,N/E,1,20,0,0,394,7,806,N/E,414,0,0,0,184,39,0,1,0,2166,0,0,11,1,0,0,193,14,0,2,0,1,0,0,3,616,71,10,0,0
27/08/2024,5014,3,N/E,1,21,0,0,379,15,761,N/E,433,0,10,0,168,28,0,0,0,2157,0,0,9,0,1,-1,162,24,0,4,2,0,0,0,4,743,76,11,0,3
28/08/2024,4169,2,N/E,0,10,0,0,410,14,761,N/E,430,0,9,0,209,43,0,0,0,1236,0,0,4,1,0,0,205,6,0,2,0,0,0,0,3,732,80,11,0,1
29/08/2024,5144,3,N/E,0,22,0,0,424,23,983,N/E,386,1,13,0,217,39,0,0,0,1810,0,1,7,0,0,0,262,15,1,1,0,1,0,0,1,822,94,14,0,4
30/08/2024,848,2,N/E,0,22,0,0,148,42,1075,N/E,479,0,11,1,182,39,0,0,0,-2820,0,0,8,1,0,0,377,20,0,2,2,1,0,1,3,1146,88,17,0,1
31/08/2024,2760,4,N/E,0,33,0,0,97,23,803,N/E,484,0,8,0,223,29,0,0,0,-194,0,0,13,0,0,0,280,5,0,1,0,0,0,0,5,838,92,15,0,1
01/09/2024,4016,0,N/E,0,17,0,0,422,13,602,N/E,461,0,8,0,151,25,0,0,0,1656,0,0,8,0,0,0,192,12,0,1,0,0,0,0,2,358,79,8,0,1
02/09/2024,3456,2,N/E,1,20,0,0,312,12,924,N/E,551,0,7,0,232,41,0,0,0,159,0,0,7,2,0,1,229,21,0,5,2,0,0,0,3,822,87,12,0,4
03/09/2024,4832,3,N/E,0,15,0,0,422,20,787,N/E,405,0,11,0,189,47,0,0,0,1784,0,1,8,0,0,0,220,13,0,5,1,0,0,0,2,782,97,20,0,0
04/09/2024,3657,0,N/E,0,15,0,0,352,11,762,N/E,461,0,8,0,225,58,0,0,0,730,0,0,6,0,0,0,118,13,0,0,5,0,0,0,4,790,75,23,0,1
05/09/2024,4240,2,N/E,0,20,-1,0,432,11,952,N/E,462,0,8,0,216,59,1,0,0,759,0,0,8,0,0,0,303,10,0,5,0,1,0,0,6,884,91,10,0,1
06/09/2024,2828,1,N/E,0,23,-1,0,222,16,949,N/E,540,1,10,0,266,61,0,0,0,-461,0,0,10,0,0,-1,317,19,0,2,3,1,0,0,0,756,78,16,0,0
07/09/2024,2555,0,N/E,0,19,0,0,360,11,696,N/E,459,0,4,0,174,48,0,0,0,-167,0,0,5,0,0,0,207,10,0,0,0,0,0,0,6,636,76,11,0,0
08/09/2024,4009,3,N/E,0,11,0,0,358,14,519,N/E,422,0,7,0,137,26,0,0,0,1695,0,0,7,0,1,0,178,14,0,0,0,0,0,0,7,547,58,5,0,0
09/09/2024,4370,0,N/E,0,14,-1,0,431,18,702,N/E,450,0,3,0,203,51,1,0,1,1556,0,0,6,0,0,0,189,12,0,2,0,1,0,0,4,629,86,11,1,0
10/09/2024,4029,0,N/E,0,20,0,0,366,17,826,N/E,480,1,5,0,253,55,1,0,0,963,0,0,11,0,0,0,194,14,1,4,0,1,0,0,7,713,85,12,0,0
11/09/2024,3979,3,N/E,1,20,-2,0,395,17,877,N/E,456,-1,21,0,203,47,0,0,0,967,1,0,8,0,0,0,194,7,0,4,2,1,0,1,3,652,85,13,0,4
12/09/2024,3710,5,N/E,0,15,-2,0,455,17,942,N/E,464,0,6,0,221,46,0,0,0,444,0,0,10,0,0,0,261,10,0,5,0,0,0,0,4,716,75,13,0,3
13/09/2024,1182,0,N/E,0,31,0,0,108,23,973,N/E,451,0,10,0,250,47,0,0,0,-2031,0,0,13,0,0,0,374,18,2,4,3,0,0,0,1,800,94,10,0,1
14/09/2024,4754,-1,N/E,0,24,-1,0,81,19,866,N/E,466,0,13,1,246,42,2,0,0,1982,0,1,9,0,0,0,219,13,0,2,0,0,0,0,2,689,64,15,0,0
15/09/2024,3412,0,N/E,0,14,0,0,332,14,576,N/E,408,1,8,0,173,32,0,0,0,1080,0,0,4,1,0,0,183,11,0,0,1,0,0,0,8,499,60,6,0,1
16/09/2024,3606,0,N/E,0,10,0,0,328,21,607,N/E,418,0,5,0,161,36,0,0,0,1161,0,0,4,0,0,0,178,10,1,1,0,1,0,0,4,564,88,8,0,0
17/09/2024,5284,0,N/E,0,21,-1,0,401,15,939,N/E,523,0,16,0,249,63,1,0,0,1945,0,0,9,0,0,0,231,19,0,3,0,0,0,0,3,722,111,10,0,4
18/09/2024,4837,2,N/E,0,12,0,0,364,17,878,N/E,439,0,11,0,210,50,0,0,0,1794,0,0,11,1,0,0,234,18,0,5,0,0,0,0,3,696,79,11,0,2
19/09/2024,5368,2,N/E,0,16,0,0,409,17,1006,N/E,468,0,10,0,230,59,1,0,0,1868,0,1,6,0,0,0,290,21,1,4,0,1,1,0,2,825,115,14,0,1
20/09/2024,3871,1,N/E,0,16,0,0,213,13,1076,N/E,491,0,13,0,218,49,0,0,0,613,1,0,8,0,0,0,293,13,1,0,0,0,0,0,2,737,95,14,0,4
21/09/2024,4478,0,N/E,0,20,-1,0,388,15,747,N/E,445,0,11,0,190,41,0,0,0,1567,0,0,5,0,0,0,210,10,0,1,0,1,0,0,7,743,74,4,0,0
22/09/2024,3668,0,N/E,0,12,0,0,339,12,541,N/E,388,0,0,0,142,26,0,0,0,1451,0,0,6,1,0,0,154,9,0,1,0,1,0,0,2,546,27,9,0,1
23/09/2024,4549,1,N/E,0,22,0,0,376,7,787,N/E,460,0,11,0,181,35,0,0,0,1670,0,0,5,1,0,0,210,13,0,1,0,0,0,0,1,686,64,17,0,1
24/09/2024,4429,1,N/E,0,15,0,0,408,19,817,N/E,362,1,7,0,179,57,0,0,0,1569,0,0,5,0,0,0,211,19,0,0,2,1,0,0,2,650,91,11,0,2
25/09/2024,4147,2,N/E,0,16,0,0,332,15,839,N/E,358,0,10,0,156,57,0,0,0,1456,0,0,7,-1,0,0,180,10,0,2,2,1,0,0,3,625,72,5,0,0
26/09/2024,4931,2,N/E,0,22,0,0,376,23,966,N/E,411,0,6,0,238,48,0,0,0,1730,0,0,13,1,0,0,260,20,0,1,0,1,0,0,4,696,95,17,0,1
27/09/2024,3714,3,N/E,0,24,0,0,115,25,1088,N/E,357,0,13,0,258,61,1,0,1,516,0,0,14,1,0,0,343,13,2,2,3,0,0,0,2,760,86,22,0,4
28/09/2024,4480,4,N/E,0,20,0,0,212,16,785,N/E,399,0,12,0,175,47,0,0,0,1783,0,0,6,0,0,0,256,9,0,2,0,2,0,0,3,646,87,16,0,0
29/09/2024,3730,1,N/E,0,11,-1,0,370,16,640,N/E,358,0,6,1,169,23,0,0,0,1312,0,0,6,0,0,0,151,7,0,0,0,1,0,0,3,562,80,13,0,1
30/09/2024,3039,2,N/E,0,28,0,0,87,23,897,N/E,482,0,10,0,225,58,0,0,0,146,0,0,11,0,0,0,186,24,0,1,0,1,0,0,6,764,75,12,0,1
01/10/2024,4818,0,N/E,0,15,0,0,469,14,763,N/E,417,0,9,0,225,69,0,0,0,1765,0,0,8,0,0,0,239,10,0,2,0,1,0,1,10,692,95,9,2,3
02/10/2024,5129,0,N/E,0,22,0,0,454,21,894,N/E,414,0,7,1,218,78,3,0,0,2043,0,0,12,0,0,0,178,13,0,0,0,0,0,0,1,677,80,13,0,0
03/10/2024,5160,2,N/E,0,27,0,0,386,23,868,N/E,397,0,10,0,260,102,0,0,0,2002,0,0,8,0,0,0,267,15,0,5,0,0,0,1,2,668,97,17,0,3
04/10/2024,5372,1,N/E,0,36,-1,0,193,23,915,N/E,432,0,10,0,268,78,0,0,0,2180,0,0,10,0,0,0,298,17,0,2,1,1,0,0,7,797,88,15,0,1
05/10/2024,4744,1,N/E,0,20,0,0,361,22,780,N/E,458,0,3,0,218,52,0,0,0,1774,0,0,5,0,0,0,230,14,0,2,2,1,0,0,3,703,80,14,0,1
06/10/2024,3707,2,N/E,0,9,0,0,388,22,569,N/E,378,0,5,0,171,19,0,0,0,1354,0,1,3,0,0,0,174,15,0,2,0,2,0,0,3,519,63,8,0,0
07/10/2024,4779,2,N/E,0,12,0,0,463,16,843,N/E,406,0,9,0,208,42,0,0,0,1825,0,0,8,0,0,0,213,16,0,3,0,2,0,0,4,620,81,5,0,1
08/10/2024,4457,0,N/E,0,17,-2,0,410,16,763,N/E,340,0,6,0,200,60,0,0,0,1685,1,0,9,0,0,0,184,19,0,2,0,1,0,0,7,652,72,14,0,1
09/10/2024,4804,0,N/E,0,9,0,0,394,15,878,N/E,367,0,7,1,212,49,1,0,0,1902,0,0,16,0,0,0,221,18,0,5,1,1,0,0,4,612,82,9,0,0
10/10/2024,4971,1,N/E,0,15,0,0,399,14,900,N/E,374,0,17,0,249,50,0,0,0,1830,0,0,12,0,0,0,318,15,0,2,0,2,0,0,5,681,74,10,2,1
11/10/2024,4797,1,N/E,0,20,-2,0,206,24,1001,N/E,162,0,-5,1,246,37,0,0,0,1881,0,1,11,0,0,0,403,25,1,1,0,0,0,0,4,668,92,17,0,2
12/10/2024,4375,2,N/E,0,17,0,0,341,22,775,N/E,316,0,0,0,158,49,0,0,0,1669,0,0,8,0,0,0,314,15,1,1,1,1,0,0,2,591,79,12,0,1
13/10/2024,3793,2,N/E,0,15,0,0,390,15,597,N/E,352,0,7,0,126,24,0,0,0,1392,0,0,5,0,1,0,256,15,0,1,0,0,0,0,6,525,48,15,1,0
14/10/2024,4876,3,N/E,2,27,0,0,123,23,946,N/E,447,0,5,0,238,57,0,0,1,1828,-1,0,9,1,0,-1,319,21,1,1,0,0,0,0,1,721,93,11,0,0
15/10/2024,5181,2,N/E,1,24,-1,0,109,21,999,N/E,172,0,12,0,283,82,0,0,0,2128,0,0,9,0,0,0,349,20,0,0,0,0,1,0,3,842,108,13,2,2
16/10/2024,9848,1,N/E,0,14,0,0,543,34,933,N/E,5749,0,14,0,279,58,0,0,0,1002,0,0,18,0,0,0,324,15,1,3,1,3,0,1,2,736,95,19,1,2
17/10/2024,8438,5,N/E,0,21,-1,0,400,24,1035,N/E,3333,1,6,0,250,51,0,0,0,2003,1,0,12,0,0,0,422,16,0,4,0,1,0,1,2,716,118,16,0,1
18/10/2024,5959,2,N/E,0,20,0,0,170,30,1050,N/E,1000,0,11,0,257,55,0,0,0,2101,0,0,11,0,0,0,417,18,0,4,0,0,0,0,2,709,93,8,1,0
19/10/2024,4648,2,N/E,1,17,0,0,264,19,722,N/E,866,0,8,1,193,41,0,0,0,1616,0,1,2,0,0,0,272,5,0,1,0,0,0,0,2,539,63,12,0,1
20/10/2024,4014,1,N/E,0,16,0,0,320,21,533,N/E,765,0,3,0,129,30,0,0,0,1356,0,0,4,0,0,0,206,10,0,5,0,0,0,0,1,528,64,17,5,0
21/10/2024,5092,2,N/E,1,12,0,0,434,18,712,N/E,671,0,5,1,203,52,0,0,2,1905,1,1,14,0,0,0,294,11,1,1,0,0,0,0,7,644,85,15,0,0
22/10/2024,4776,2,N/E,1,5,0,0,341,14,744,N/E,538,0,7,1,229,61,0,1,0,1825,1,0,12,0,0,0,265,16,0,2,0,1,0,0,4,597,95,13,1,0
23/10/2024,4304,1,N/E,0,22,0,0,370,30,746,N/E,423,0,6,1,205,79,0,0,0,1471,1,0,8,0,0,0,271,13,0,0,1,2,0,0,3,570,67,12,0,2
24/10/2024,4495,2,N/E,0,21,0,0,400,16,888,N/E,402,0,6,0,195,62,0,0,0,1362,1,0,7,0,0,0,371,14,1,1,0,0,0,0,2,648,83,13,0,0
25/10/2024,4846,1,N/E,0,17,0,0,74,26,981,N/E,360,0,6,0,227,63,0,0,0,1872,0,0,10,-1,0,0,376,24,1,2,0,0,0,0,2,716,80,6,0,3
26/10/2024,3530,1,N/E,0,11,0,0,390,14,729,N/E,400,0,12,0,190,39,0,0,0,808,0,0,6,0,0,0,267,10,0,0,0,0,0,0,4,562,77,9,0,1
27/10/2024,3759,0,N/E,0,9,0,0,414,15,511,N/E,419,0,2,0,140,34,0,0,0,1383,0,0,4,1,0,0,222,17,0,2,0,1,0,0,1,520,48,16,0,0
28/10/2024,4416,1,N/E,0,10,0,0,422,21,793,N/E,432,1,11,2,178,55,0,0,0,1662,0,0,9,0,0,0,253,10,1,1,0,1,1,0,1,449,87,15,0,0
29/10/2024,4559,3,N/E,0,16,0,0,386,32,807,N/E,404,1,12,0,216,64,0,0,0,1710,0,0,14,0,0,0,271,16,0,1,0,1,1,0,5,505,82,11,1,0
30/10/2024,4669,4,N/E,0,23,0,0,252,19,856,N/E,421,0,12,0,240,86,1,0,1,1902,0,0,9,0,0,0,298,19,0,0,0,0,1,0,3,405,105,12,0,0
31/10/2024,4895,2,N/E,0,22,0,0,79,12,1017,N/E,431,0,7,0,250,69,0,0,0,2135,0,0,9,0,0,0,283,27,1,0,0,0,0,0,2,438,97,13,0,1
01/11/2024,4293,3,N/E,0,30,0,0,111,25,975,N/E,450,0,11,0,261,84,0,0,0,1297,0,1,10,0,0,0,429,19,0,2,0,1,0,0,2,470,99,12,0,1
02/11/2024,4319,2,N/E,0,20,0,0,300,16,689,N/E,371,0,5,0,180,93,0,0,0,1670,0,0,5,0,0,0,286,10,0,1,0,0,0,0,3,575,77,16,0,0
03/11/2024,3967,3,N/E,0,21,0,0,379,7,615,N/E,367,1,4,0,148,62,1,0,0,1451,0,0,6,1,0,0,267,6,0,2,0,0,0,0,2,521,88,14,0,1
04/11/2024,5095,0,N/E,0,21,0,0,211,12,868,N/E,462,1,4,0,237,96,0,0,0,1985,0,0,10,1,0,0,285,16,0,6,0,0,0,0,1,762,100,14,0,3
05/11/2024,4937,4,N/E,2,20,0,0,436,14,856,N/E,424,0,4,0,234,96,0,0,0,1822,0,1,14,0,0,0,246,19,0,1,0,0,0,0,1,647,86,9,0,1
06/11/2024,5071,2,N/E,0,16,0,0,447,22,1120,N/E,423,0,8,1,235,94,0,0,0,1672,0,0,12,0,0,0,268,22,0,2,0,0,0,0,1,632,83,11,0,0
07/11/2024,4754,0,N/E,0,26,0,0,415,15,1096,N/E,388,0,13,0,254,63,1,0,0,1419,1,1,7,0,0,0,311,9,0,0,1,1,0,0,4,615,98,12,0,4
08/11/2024,4486,2,N/E,0,22,0,0,188,23,1094,N/E,378,0,7,0,250,88,1,0,0,1231,0,1,7,0,0,0,360,9,0,2,0,0,1,0,2,713,100,7,0,0
09/11/2024,4223,3,N/E,0,14,-1,0,247,15,727,N/E,382,0,3,1,153,78,0,0,0,1660,0,0,5,0,0,0,264,12,0,4,0,0,0,0,3,563,79,11,0,0
10/11/2024,3770,0,N/E,0,7,0,0,354,12,605,N/E,322,0,13,0,172,48,1,0,0,1386,0,0,6,0,0,0,199,8,0,0,1,0,0,0,0,548,79,9,0,0
11/11/2024,4761,0,N/E,0,20,0,0,447,20,940,N/E,398,0,9,0,204,57,1,0,1,1698,0,0,6,1,0,0,263,19,0,0,1,1,0,0,2,581,72,18,1,1
12/11/2024,4822,2,N/E,0,12,0,0,390,19,950,N/E,398,0,12,0,220,55,1,0,2,1789,0,0,7,0,0,0,238,17,1,4,2,2,0,0,0,608,69,21,1,2
13/11/2024,4948,1,N/E,1,22,0,0,408,12,984,N/E,402,1,11,0,251,66,1,0,0,1750,0,0,7,0,0,0,273,23,0,3,1,1,0,1,2,606,101,16,0,4
14/11/2024,5152,1,N/E,0,21,0,0,170,16,1047,N/E,398,0,13,0,235,74,0,0,0,1962,1,0,7,0,0,0,340,15,0,3,1,2,0,0,1,732,103,9,0,1
15/11/2024,4375,0,N/E,0,19,0,0,14,32,917,N/E,386,1,8,0,315,84,1,0,0,1064,0,0,4,-1,0,0,468,11,0,0,1,0,1,0,5,897,136,11,1,0
16/11/2024,4812,0,N/E,0,15,0,0,62,19,934,N/E,409,0,9,0,233,55,0,0,0,1859,1,0,5,0,0,0,299,10,0,1,1,1,0,0,2,792,91,14,0,0
17/11/2024,4110,3,N/E,0,16,0,0,420,11,637,N/E,356,0,3,0,176,42,0,0,0,1496,0,0,5,0,0,0,248,14,0,2,0,1,0,0,2,606,57,14,1,0
18/11/2024,4361,2,N/E,0,21,0,0,407,14,709,N/E,470,0,9,1,173,62,1,0,0,1480,0,0,8,1,0,0,239,16,0,0,0,1,0,0,0,640,88,19,0,0
19/11/2024,4125,0,N/E,0,22,0,0,374,20,827,N/E,379,0,11,0,207,61,1,0,0,1214,0,0,15,0,1,0,273,19,0,4,0,1,0,0,3,587,95,11,0,0
20/11/2024,3153,3,N/E,0,13,0,0,371,15,903,N/E,325,0,9,0,191,58,0,0,0,397,0,0,15,0,0,0,237,13,1,4,0,0,0,0,2,499,86,11,0,0
21/11/2024,4450,3,N/E,0,17,0,0,406,24,1066,N/E,314,0,3,0,229,56,0,0,0,1279,0,0,8,0,0,1,320,21,0,2,0,1,0,0,2,592,92,12,1,1
22/11/2024,3065,1,N/E,0,24,0,0,157,29,991,N/E,402,0,3,0,228,49,0,0,0,8,0,0,12,0,0,-1,395,19,0,4,0,0,1,1,0,628,93,17,0,4
23/11/2024,4320,0,N/E,0,11,0,0,349,14,735,N/E,361,0,4,0,159,55,0,0,0,1714,0,1,6,0,0,0,249,14,0,1,0,1,0,0,0,565,70,9,1,1
24/11/2024,3246,3,N/E,0,13,0,0,343,22,592,N/E,349,0,4,0,142,45,0,0,0,982,0,0,5,1,0,0,191,10,0,1,0,0,0,0,2,464,63,13,0,1
25/11/2024,4022,0,N/E,0,12,0,0,372,21,908,N/E,401,0,6,0,172,65,2,0,1,1159,0,0,4,1,0,0,238,22,1,2,0,3,0,0,0,536,79,14,2,1
26/11/2024,3850,2,N/E,0,17,0,0,344,19,853,N/E,354,0,3,0,179,51,0,0,0,1206,0,0,11,0,1,0,195,10,0,2,1,2,0,0,1,497,88,10,0,4
27/11/2024,4063,2,N/E,0,10,0,0,386,16,931,N/E,366,0,7,0,174,57,0,0,0,1354,0,0,10,0,0,1,234,11,0,2,0,1,0,0,1,405,84,9,0,2
28/11/2024,4208,0,N/E,0,17,-1,0,309,17,1016,N/E,430,0,14,1,221,67,1,0,0,1247,0,1,9,1,0,1,291,27,1,2,1,0,-1,0,3,435,83,11,0,4
29/11/2024,2515,2,N/E,1,23,0,0,77,36,887,N/E,342,0,6,0,276,44,0,0,0,-460,1,1,15,0,0,0,401,15,0,4,0,0,0,0,4,753,73,13,0,1
30/11/2024,2885,1,N/E,0,15,0,0,-4,21,615,N/E,380,0,6,0,170,61,0,0,0,888,0,0,4,0,0,0,236,13,0,4,1,1,0,0,1,352,104,14,1,1
01/12/2024,3173,1,N/E,0,17,0,0,367,17,643,N/E,391,0,5,1,143,34,1,0,0,731,0,0,8,0,0,0,218,15,0,7,0,0,0,0,2,557,-3,16,0,2
02/12/2024,4169,3,N/E,0,20,-1,0,132,28,958,N/E,462,0,8,0,252,46,0,0,0,1278,0,0,9,0,0,0,259,24,0,12,0,2,0,0,4,623,30,17,0,3
03/12/2024,3784,3,N/E,0,17,0,0,346,20,863,N/E,374,0,9,0,184,54,0,0,0,998,0,0,8,0,0,1,223,17,2,8,0,0,0,0,3,561,90,2,0,1
04/12/2024,4138,1,N/E,0,13,0,0,401,19,898,N/E,327,0,16,0,227,62,0,0,0,1128,0,1,8,0,0,0,268,24,0,3,1,0,0,0,4,639,88,9,0,1
05/12/2024,4119,0,N/E,0,18,0,0,347,31,1098,N/E,362,0,11,0,262,55,0,0,0,740,0,0,12,0,0,0,371,19,0,7,1,0,0,0,4,659,113,4,1,4
06/12/2024,3673,3,N/E,0,23,0,0,97,28,1076,N/E,371,0,21,0,211,67,0,1,0,529,0,0,7,0,0,0,366,17,1,9,0,0,-1,0,1,745,87,11,2,1
07/12/2024,4083,0,N/E,0,25,0,0,161,20,770,N/E,406,0,5,0,181,44,0,0,0,1456,0,0,6,1,1,2,295,15,0,9,0,1,0,0,6,587,84,8,0,0
08/12/2024,3682,1,N/E,0,11,-1,0,404,8,623,N/E,316,0,7,0,167,52,0,0,0,1323,0,0,4,0,0,0,202,4,0,3,1,0,1,0,0,482,68,6,0,0
09/12/2024,3529,1,N/E,0,15,0,0,166,24,817,N/E,359,0,7,0,202,52,1,0,0,886,0,0,3,1,0,1,236,20,0,3,0,1,0,0,0,616,97,19,0,2
10/12/2024,4598,1,N/E,2,30,0,0,443,19,975,N/E,424,0,11,0,228,64,0,0,0,1332,0,0,7,0,0,0,286,22,4,6,0,0,0,0,3,636,90,13,1,1
11/12/2024,4401,0,N/E,0,18,0,0,374,29,743,N/E,364,0,5,1,239,79,0,0,0,1390,0,0,9,0,0,1,293,21,0,7,0,0,0,0,0,721,96,10,0,1
