
"Banco de México"

"Sistemas de pago de bajo valor"
"Apps móviles de los participantes enrolados en CoDi"

"Fecha de consulta: 27/04/2025 02:51:55"

""

"Título","Total de dispositivos Android enrolados","Dispositivos Android enrolados del Banco de México","Dispositivos Android enrolados de las instituciones financieras","Dispositivos Android enrolados de Accendo Banco, S.A.","Dispositivos Android enrolados de Banco Actinver, S.A.","Dispositivos Android enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos Android enrolados de Banco Autofin México, S.A.","Dispositivos Android enrolados de Banco Azteca, S.A.","Dispositivos Android enrolados de Banco del Bajío, S.A.","Dispositivos Android enrolados de Banco Nacional de México, S.A.","Dispositivos Android enrolados de Banca Afirme, S.A.","Dispositivos Android enrolados de Banco Ahorro Famsa, S.A.","Dispositivos Android enrolados de BanCoppel, S.A.","Dispositivos Android enrolados de Banco Bancrea, S.A.","Dispositivos Android enrolados de Banco Nacional del Ejército, Fuerza Aérea y Armada","Dispositivos Android enrolados de Bankaool, S.A.","Dispositivos Android enrolados de Banco Mercantil del Norte, S.A.","Dispositivos Android enrolados de Banco Regional S.A.","Dispositivos Android enrolados de Bansi, S.A.","Dispositivos Android enrolados de Banco Base, S.A.","Dispositivos Android enrolados de BBVA Bancomer, S.A.","Dispositivos Android enrolados de Banco Monex, S.A.","Dispositivos Android enrolados de CIBanco, S.A.","Dispositivos Android enrolados de Banco Compartamos, S.A.","Dispositivos Android enrolados de Consubanco, S.A.","Dispositivos Android enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos Android enrolados de Hey Banco, S.A.","Dispositivos Android enrolados de HSBC México, S.A.","Dispositivos Android enrolados de Banco Inbursa, S.A.","Dispositivos Android enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos Android enrolados de Intercam Banco, S.A.","Dispositivos Android enrolados de Banca Mifel, S.A.","Dispositivos Android enrolados de Banco Multiva, S.A.","Dispositivos Android enrolados de Banco Pagatodo, S.A.","Dispositivos Android enrolados de Banco Sabadell, S.A.","Dispositivos Android enrolados de Banco Santander (México), S.A.","Dispositivos Android enrolados de Scotiabank Inverlat, S.A.","Dispositivos Android enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos Android enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos Android enrolados de Banco Ve Por Mas, S.A.","Dispositivos Android enrolados de los terceros desarrolladores","Dispositivos Android enrolados de Kimerkia, S.A. de C.V.","Dispositivos Android enrolados de Quetzalcóatl Sistemas, S.A. de C.V.","Dispositivos Android enrolados de National Soft de México de R.L. de C.V.","Dispositivos Android enrolados de WISECAP, S.A. de C.V.","Total de dispositivos iOS enrolados","Dispositivos iOS enrolados del Banco de México","Dispositivos iOS enrolados de las instituciones financieras","Dispositivos iOS enrolados de Banco Actinver, S.A.","Dispositivos iOS enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos iOS enrolados de Banco Autofin México, S.A.","Dispositivos iOS enrolados de Banco Azteca, S.A.","Dispositivos iOS enrolados de Banco del Bajío, S.A.","Dispositivos iOS enrolados de Banco Nacional de México, S.A.","Dispositivos iOS enrolados de Banca Afirme, S.A.","Dispositivos iOS enrolados de Banco Ahorro Famsa, S.A.","Dispositivos iOS enrolados de BanCoppel, S.A.","Dispositivos iOS enrolados de Banco Bancrea, S.A.","Dispositivos iOS enrolados de Bankaool, S.A.","Dispositivos iOS enrolados de Banco Mercantil del Norte, S.A.","Dispositivos iOS enrolados de Banco Regional S.A.","Dispositivos iOS enrolados de Bansi, S.A.","Dispositivos iOS enrolados de Banco Base, S.A.","Dispositivos iOS enrolados de BBVA Bancomer, S.A.","Dispositivos iOS enrolados de Banco Monex, S.A.","Dispositivos iOS enrolados de CIBanco, S.A.","Dispositivos iOS enrolados de Banco Compartamos, S.A.","Dispositivos iOS enrolados de Consubanco, S.A.","Dispositivos iOS enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos iOS enrolados de Hey Banco, S.A.","Dispositivos iOS enrolados de HSBC México, S.A.","Dispositivos iOS enrolados de Banco Inbursa, S.A.","Dispositivos iOS enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos iOS enrolados de Intercam Banco, S.A.","Dispositivos iOS enrolados de Banca Mifel, S.A.","Dispositivos iOS enrolados de Banco Multiva, S.A.","Dispositivos iOS enrolados de Banco Pagatodo, S.A.","Dispositivos iOS enrolados de Banco Sabadell, S.A.","Dispositivos iOS enrolados de Banco Santander (México), S.A.","Dispositivos iOS enrolados de Scotiabank Inverlat, S.A.","Dispositivos iOS enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos iOS enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos iOS enrolados de Banco Ve Por Mas, S.A.","Dispositivos iOS enrolados de los terceros desarrolladores","Dispositivos iOS enrolados de Kimerkia, S.A. de C.V.","Dispositivos iOS enrolados de WISECAP, S.A. de C.V."
31/05/2024,19953971,143012,19810769,N/E,1049,9452,1225,663100,55131,3345318,32927,N/E,3350584,229,90965,1019,352203,141679,147,310,9990227,250,1227,50761,185,2538,4144,410750,68241,406,3045,5918,192,17021,1067,420770,346051,1619,440075,944,190,20,2,168,N/E,8014343,42394,7971948,993,1943,629,104766,25413,1416343,22894,N/E,504185,249,326,163682,46566,108,304,4932551,371,1170,4155,66,450,14155,189402,32526,66,3520,4144,423,3079,706,214323,198554,1234,81642,1010,1,1,N/E
01/06/2024,19960609,143103,19817316,N/E,1049,9459,1225,663556,55177,3346711,32929,N/E,3351404,229,90996,1019,352337,141681,147,310,9993000,250,1227,50784,185,2539,4161,410989,68259,406,3046,5919,192,17027,1067,421252,346145,1619,440075,945,190,20,2,168,N/E,8016892,42421,7974470,994,1944,629,104839,25427,1417100,22908,N/E,504374,249,326,163747,46567,108,304,4933603,371,1170,4156,66,451,14165,189451,32535,66,3521,4144,423,3081,706,214551,198607,1234,81642,1011,1,1,N/E
02/06/2024,19965423,143157,19822076,N/E,1050,9460,1225,663912,55211,3347575,32931,N/E,3352062,229,91015,1019,352436,141683,147,310,9995054,250,1227,50811,185,2540,4179,411128,68274,406,3048,5920,192,17035,1067,421641,346215,1619,440075,945,190,20,2,168,N/E,8018657,42437,7976219,994,1944,629,104894,25439,1417583,22914,N/E,504500,249,326,163796,46567,108,304,4934323,371,1171,4159,66,451,14173,189503,32543,66,3523,4144,423,3081,706,214740,198642,1234,81642,1011,1,1,N/E
03/06/2024,19972505,143244,19829071,N/E,1050,9470,1225,664355,55249,3349381,32936,N/E,3352865,229,91057,1019,352541,141685,147,310,9997941,250,1228,50839,185,2541,4208,411326,68309,407,3051,5920,192,17041,1068,422117,346287,1622,440075,945,190,20,2,168,N/E,8021465,42477,7978987,996,1945,630,104972,25454,1418523,22928,N/E,504652,249,326,163885,46562,108,304,4935390,371,1173,4164,66,451,14190,189548,32550,66,3527,4144,423,3083,705,215013,198701,1234,81642,1012,1,1,N/E
04/06/2024,19978865,143349,19835326,N/E,1050,9474,1225,664752,55275,3350978,32940,N/E,3353555,229,91087,1019,352676,141688,147,310,10000460,250,1229,50886,185,2541,4233,411521,68328,407,3053,5921,192,17044,1070,422600,346356,1624,440075,946,190,20,2,168,N/E,8024267,42511,7981755,996,1948,630,105037,25480,1419370,22942,N/E,504795,250,326,163964,46559,108,304,4936523,371,1173,4166,66,451,14207,189625,32559,66,3528,4145,423,3083,706,215315,198750,1234,81642,1013,1,1,N/E
05/06/2024,19985382,143432,19841760,N/E,1050,9482,1225,665184,55304,3352587,32948,N/E,3354189,229,91110,1019,352803,141687,147,310,10003200,250,1229,50927,186,2542,4251,411719,68352,407,3055,5921,192,17049,1070,423042,346445,1627,440075,947,190,20,2,168,N/E,8027109,42549,7984559,997,1949,630,105113,25500,1420263,22960,N/E,504927,250,326,164040,46559,108,304,4937624,372,1174,4167,66,451,14224,189683,32567,68,3530,4145,423,3085,706,215641,198818,1234,81642,1013,1,1,N/E
06/06/2024,19992270,143500,19848580,N/E,1055,9488,1225,665636,55339,3354350,32953,N/E,3354832,229,91137,1019,352955,141686,147,310,10005981,250,1229,50960,186,2544,4271,411980,68376,407,3057,5921,192,17051,1071,423556,346537,1628,440075,947,190,20,2,168,N/E,8029976,42576,7987399,998,1949,630,105193,25517,1421177,22980,N/E,505066,250,326,164125,46563,108,304,4938739,372,1176,4174,66,451,14242,189743,32575,68,3531,4146,423,3085,707,215945,198879,1236,81642,1013,1,1,N/E
07/06/2024,19999786,143571,19856025,N/E,1057,9496,1225,666052,55383,3356256,32956,N/E,3355426,229,91165,1019,353107,141687,147,310,10009250,250,1229,50995,186,2545,4288,412282,68415,410,3057,5921,192,17054,1071,424098,346616,1629,440075,947,190,20,2,168,N/E,8032943,42614,7990328,998,1950,630,105271,25527,1422117,23007,N/E,505228,250,326,164225,46559,108,304,4939916,372,1177,4176,66,451,14262,189824,32587,68,3536,4147,423,3089,707,216209,198927,1236,81642,1013,1,1,N/E
08/06/2024,20005537,143660,19861687,N/E,1057,9496,1225,666436,55421,3357526,32958,N/E,3356016,229,91186,1019,353214,141692,147,310,10011710,235,1229,51019,186,2547,4317,412512,68434,410,3058,5921,192,17057,1071,424541,346664,1630,440075,947,190,20,2,168,N/E,8035350,42633,7992716,999,1952,631,105331,25538,1422874,23011,N/E,505354,250,326,164296,46559,108,304,4940919,351,1178,4183,66,451,14273,189877,32598,68,3536,4147,423,3089,707,216452,198974,1236,81642,1013,1,1,N/E
09/06/2024,20010346,143732,19866424,N/E,1057,9496,1225,666809,55441,3358460,32962,N/E,3356624,229,91203,1019,353293,141693,147,310,10013769,235,1229,51038,186,2549,4350,412666,68444,411,3058,5921,192,17059,1071,424903,346722,1631,440075,947,190,20,2,168,N/E,8037272,42653,7994618,999,1952,631,105378,25544,1423461,23016,N/E,505461,250,326,164340,46558,108,304,4941702,352,1178,4185,66,451,14285,189938,32605,68,3537,4147,423,3090,707,216661,199004,1236,81642,1013,1,1,N/E
10/06/2024,20016758,143806,19872762,N/E,1064,9503,1225,667219,55483,3360175,32964,N/E,3357335,229,91235,1019,353390,141694,147,310,10016294,235,1228,51068,186,2549,4384,412874,68464,411,3059,5921,192,17065,1072,425313,346801,1632,440075,947,190,20,2,168,N/E,8039913,42678,7997234,1001,1955,631,105461,25569,1424359,23021,N/E,505582,250,326,164418,46562,108,304,4942700,352,1178,4188,66,451,14297,189991,32618,68,3540,4148,423,3091,707,216916,199058,1238,81642,1015,1,1,N/E
11/06/2024,20022884,143888,19878806,N/E,1066,9509,1225,667616,55517,3361785,32967,N/E,3357944,229,91265,1019,353510,141687,147,310,10018711,235,1228,51097,186,2553,4425,413080,68488,411,3061,5921,192,17070,1072,425739,346881,1636,440075,949,190,20,2,168,N/E,8042732,42708,8000023,1001,1956,632,105531,25586,1425269,23031,N/E,505708,250,326,164475,46565,108,304,4943884,352,1178,4191,66,451,14310,190052,32637,68,3541,4149,423,3093,707,217162,199121,1238,81642,1016,1,1,N/E
12/06/2024,20029370,143968,19885212,N/E,1068,9516,1225,668044,55546,3363536,32969,N/E,3358527,229,91304,1019,353626,141693,147,310,10021307,235,1229,51135,186,2555,4457,413339,68510,411,3063,5922,192,17072,1072,426147,346957,1640,440075,949,190,20,2,168,N/E,8045479,42728,8002750,1001,1958,632,105592,25602,1426199,23039,N/E,505831,250,326,164554,46568,108,304,4944938,352,1178,4193,66,451,14321,190140,32650,68,3545,4149,423,3093,707,217444,199171,1239,81642,1016,1,1,N/E
13/06/2024,20036445,144046,19892209,N/E,1071,9526,1225,668474,55575,3365577,32971,N/E,3359138,229,91349,1019,353763,141688,147,310,10024004,235,1232,51161,186,2558,4494,413623,68540,411,3064,5922,192,17076,1073,426665,347046,1641,440075,949,190,20,2,168,N/E,8048469,42754,8005714,1002,1959,632,105669,25619,1427198,23048,N/E,505999,250,326,164630,46570,108,304,4946066,352,1181,4193,66,451,14338,190221,32665,69,3548,4149,423,3097,707,217746,199231,1239,81642,1016,1,1,N/E
14/06/2024,20045884,144138,19901556,N/E,1072,9534,1225,669000,55637,3367902,32977,N/E,3359781,229,91389,1019,353933,141687,147,310,10028267,235,1234,51208,186,2564,4536,414026,68575,411,3065,5922,192,17078,1073,427302,347172,1644,440075,949,190,20,2,168,N/E,8052176,42792,8009383,1004,1960,632,105730,25655,1428399,23074,N/E,506136,250,326,164742,46567,108,304,4947520,352,1181,4194,66,451,14367,190335,32682,69,3553,4149,423,3098,707,218147,199305,1239,81642,1016,1,1,N/E
15/06/2024,20052476,144221,19908065,N/E,1073,9534,1225,669403,55684,3369264,32981,N/E,3360374,229,91408,1019,354089,141687,147,310,10031259,235,1235,51243,187,2569,4558,414299,68603,411,3068,5922,192,17077,1073,427801,347237,1645,440075,949,190,20,2,168,N/E,8054761,42804,8011956,1004,1961,632,105801,25679,1429146,23091,N/E,506271,250,326,164798,46573,108,304,4948628,352,1181,4196,66,451,14380,190392,32693,70,3553,4149,423,3098,708,218414,199361,1239,81642,1016,1,1,N/E
16/06/2024,20057372,144295,19912887,N/E,1076,9535,1225,669773,55714,3370149,32982,N/E,3360970,229,91429,1019,354194,141687,147,310,10033397,235,1237,51269,187,2568,4573,414475,68614,411,3069,5922,192,17078,1073,428194,347285,1645,440075,949,190,20,2,168,N/E,8056721,42820,8013900,1004,1961,632,105862,25690,1429647,23104,N/E,506378,250,326,164848,46571,108,304,4949494,352,1181,4197,66,451,14389,190433,32698,71,3557,4150,423,3098,708,218631,199418,1239,81642,1017,1,1,N/E
17/06/2024,20063950,144380,19919380,N/E,1077,9543,1225,670211,55744,3371651,32988,N/E,3361667,228,91452,1019,354339,141693,147,310,10036160,236,1239,51306,187,2572,4597,414700,68631,413,3070,5922,192,17079,1074,428666,347370,1647,440075,950,190,20,2,168,N/E,8059670,42851,8016818,1005,1964,632,105948,25709,1430497,23111,N/E,506546,251,326,164931,46574,108,304,4950736,352,1184,4201,66,451,14404,190500,32709,71,3562,4151,423,3099,708,218906,199488,1239,81642,1020,1,1,N/E
18/06/2024,20068983,144456,19924337,N/E,1078,9554,1225,670580,55773,3372166,32991,N/E,3362212,229,91487,1019,354451,141696,147,310,10038618,236,1239,51350,187,2575,4623,414913,68658,414,3072,5923,192,17079,1076,429133,347454,1652,440075,950,190,20,2,168,N/E,8062173,42880,8019292,1007,1966,633,106015,25726,1431113,23119,N/E,506669,251,326,165022,46572,108,304,4951862,353,1184,4204,66,451,14420,190568,32721,71,3563,4152,423,3099,708,219176,199539,1239,81642,1020,1,1,N/E
19/06/2024,20074340,144517,19929633,N/E,1081,9559,1225,671012,55816,3372799,32996,N/E,3362905,229,91522,1019,354569,141694,147,310,10041122,237,1241,51399,187,2576,4649,415107,68685,415,3073,5923,192,17079,1079,429560,347545,1655,440075,951,190,20,2,168,N/E,8064840,42916,8021923,1010,1967,633,106101,25744,1431761,23141,N/E,506849,251,326,165115,46577,108,304,4953007,353,1184,4208,66,451,14426,190635,32738,71,3564,4152,423,3101,710,219450,199595,1240,81642,1020,1,1,N/E
20/06/2024,20079792,144606,19934996,N/E,1082,9565,1225,671397,55846,3373567,33001,N/E,3363571,229,91546,1019,354668,141692,147,310,10043658,237,1241,51451,188,2578,4666,415325,68704,415,3074,5923,192,17080,1082,430015,347621,1655,440075,951,190,20,2,168,N/E,8067429,42935,8024493,1011,1967,633,106171,25768,1432430,23154,N/E,506997,251,326,165198,46580,108,304,4954114,353,1186,4209,66,451,14444,190701,32750,71,3570,4152,423,3104,711,219740,199649,1239,81642,1020,1,1,N/E
21/06/2024,20085726,144679,19940857,N/E,1082,9570,1225,671829,55893,3374417,33005,N/E,3364106,229,91587,1019,354806,141692,147,310,10046534,237,1242,51502,188,2581,4692,415633,68731,416,3075,5923,192,17080,1084,430447,347700,1657,440075,951,190,20,2,168,N/E,8070083,42963,8027119,1012,1968,633,106255,25790,1433182,23168,N/E,507105,251,326,165295,46582,108,304,4955243,353,1186,4210,66,451,14458,190789,32762,72,3574,4152,423,3104,711,219980,199705,1239,81642,1020,1,1,N/E
22/06/2024,20090526,144759,19945577,N/E,1083,9570,1225,672199,55919,3375086,33008,N/E,3364703,229,91609,1019,354883,141688,147,310,10048701,237,1242,51531,188,2583,4719,415840,68749,416,3075,5923,192,17080,1084,430869,347786,1658,440075,951,190,20,2,168,N/E,8072238,42987,8029250,1013,1969,633,106306,25808,1433733,23182,N/E,507235,251,326,165333,46583,108,304,4956199,353,1189,4213,66,452,14466,190842,32773,72,3577,4152,423,3104,712,220215,199755,1239,81642,1022,1,1,N/E
23/06/2024,20094640,144838,19949612,N/E,1085,9571,1225,672546,55954,3375592,33012,N/E,3365238,229,91620,1019,354959,141690,147,310,10050529,252,1242,51552,188,2585,4745,416036,68760,416,3075,5923,192,17079,1086,431232,347839,1658,440075,951,190,20,2,168,N/E,8073958,43004,8030953,1014,1969,634,106351,25812,1434160,23186,N/E,507316,251,326,165367,46584,108,304,4956997,374,1189,4215,66,452,14473,190878,32779,72,3581,4152,423,3104,712,220405,199796,1239,81642,1022,1,1,N/E
24/06/2024,20099566,144921,19954455,N/E,1088,9577,1225,672942,55977,3376361,33017,N/E,3365833,229,91646,1019,355028,141689,147,310,10052678,252,1243,51593,188,2585,4777,416255,68775,416,3078,5923,192,17083,1087,431649,347908,1659,440075,951,190,20,2,168,N/E,8076525,43024,8033500,1016,1969,634,106418,25832,1434882,23193,N/E,507430,251,326,165426,46583,108,304,4958115,374,1189,4218,66,452,14487,190943,32796,72,3583,4152,423,3112,712,220668,199862,1240,81642,1022,1,1,N/E
25/06/2024,20104340,144987,19959163,N/E,1088,9582,1225,673335,56024,3377080,33020,N/E,3366404,229,91672,1019,355113,141685,147,310,10054776,252,1245,51642,188,2588,4806,416458,68802,418,3080,5923,192,17083,1087,432038,347965,1660,440075,952,190,20,2,168,N/E,8079015,43057,8035957,1016,1971,634,106483,25847,1435663,23199,N/E,507549,251,326,165488,46586,108,304,4959098,374,1189,4221,66,452,14494,191001,32808,72,3586,4152,423,3113,712,220948,199916,1241,81642,1024,1,1,N/E
26/06/2024,20108946,145057,19963699,N/E,1089,9591,1225,673727,56062,3377724,33022,N/E,3366954,229,91699,1019,355210,141690,147,310,10056745,252,1246,51683,188,2588,4822,416666,68828,419,3080,5924,192,17088,1089,432453,348048,1660,440075,955,190,20,2,168,N/E,8081559,43092,8038466,1017,1972,638,106551,25866,1436465,23204,N/E,507677,251,326,165550,46584,109,304,4960130,374,1190,4222,66,452,14507,191054,32823,72,3588,4152,423,3112,712,221198,199968,1243,81642,1024,1,1,N/E
27/06/2024,20113762,145120,19968452,N/E,1090,9598,1225,674133,56092,3378565,33029,N/E,3367520,230,91727,1019,355324,141695,147,310,10058512,252,1246,51716,188,2594,4841,416961,68868,420,3081,5925,192,17091,1094,432909,348165,1663,440075,955,190,20,2,168,N/E,8084051,43126,8040924,1019,1973,638,106605,25878,1437319,23215,N/E,507781,251,326,165607,46587,109,304,4961072,374,1190,4223,66,453,14517,191145,32837,72,3589,4153,423,3113,713,221421,200041,1243,81642,1025,1,1,N/E
28/06/2024,20119592,145212,19974190,N/E,1091,9605,1225,674612,56143,3379706,33030,N/E,3368159,230,91768,1019,355479,141703,147,310,10060446,252,1249,51771,188,2595,4867,417354,68906,420,3085,5927,192,17091,1095,433550,348282,1663,440075,955,190,20,2,168,N/E,8087220,43159,8044060,1021,1976,640,106691,25907,1438339,23236,N/E,507913,251,326,165692,46593,109,304,4962165,374,1193,4230,66,453,14532,191281,32862,72,3590,4155,423,3112,713,221789,200139,1245,81642,1026,1,1,N/E
29/06/2024,20124626,145314,19979122,N/E,1092,9606,1225,675072,56181,3380453,33030,N/E,3368793,231,91809,1019,355586,141699,147,310,10062314,252,1249,51806,188,2597,4908,417624,68942,420,3087,5927,192,17093,1096,434099,348381,1664,440075,955,190,20,2,168,N/E,8089872,43184,8046687,1021,1976,639,106748,25922,1439021,23244,N/E,508023,251,326,165756,46597,109,304,4963440,374,1193,4234,66,453,14536,191347,32869,72,3592,4155,423,3112,713,222073,200185,1245,81642,1026,1,1,N/E
30/06/2024,20128586,145404,19982992,N/E,1093,9609,1225,675479,56226,3381067,33039,N/E,3369326,231,91831,1019,355695,141697,147,310,10063575,252,1250,51830,188,2598,4929,417849,68965,420,3089,5927,192,17094,1100,434587,348459,1664,440075,955,190,20,2,168,N/E,8092054,43206,8048847,1021,1976,639,106807,25929,1439587,23252,N/E,508120,251,326,165800,46598,109,304,4964455,374,1193,4234,66,453,14550,191420,32881,72,3593,4155,423,3112,713,222303,200217,1246,81642,1026,1,1,N/E
01/07/2024,20133459,145503,19987766,N/E,1094,9617,1225,675987,56261,3381983,33045,N/E,3370038,231,91872,1019,355795,141698,147,310,10065094,252,1251,51877,188,2599,4957,418098,69000,420,3091,5928,192,17094,1105,435053,348550,1664,440075,956,190,20,2,168,N/E,8095123,43243,8051879,1021,1976,639,106869,25950,1440539,23265,N/E,508246,252,326,165869,46602,109,304,4965757,374,1195,4235,66,453,14563,191494,32895,72,3600,4155,423,3112,716,222611,200277,1246,81642,1026,1,1,N/E
02/07/2024,20137461,145577,19991694,N/E,1095,9622,1225,676426,56296,3382728,33049,N/E,3370615,231,91908,1019,355857,141700,147,310,10066325,252,1251,51922,188,2600,4984,418301,69020,420,3094,5928,192,17095,1109,435448,348639,1666,440075,957,190,20,2,168,N/E,8097807,43270,8054536,1021,1978,639,106942,25969,1441399,23271,N/E,508363,252,326,165910,46609,109,304,4966876,374,1195,4236,66,454,14573,191573,32908,72,3604,4155,423,3112,717,222855,200336,1247,81642,1026,1,1,N/E
03/07/2024,20141759,145663,19995906,N/E,1098,9629,1225,676858,56331,3383533,33056,N/E,3371276,232,91946,1019,355972,141694,147,310,10067614,252,1252,51953,188,2603,5017,418534,69042,420,3098,5928,192,17095,1113,435853,348728,1666,440075,957,190,20,2,168,N/E,8100641,43313,8057327,1022,1980,640,107017,25982,1442278,23276,N/E,508484,252,326,165972,46613,109,304,4968035,374,1198,4238,66,455,14580,191633,32921,73,3611,4157,423,3112,718,223160,200402,1248,81642,1026,1,1,N/E
04/07/2024,20145963,145747,20000026,N/E,1098,9638,1225,677277,56353,3384341,33060,N/E,3371869,232,91978,1019,356080,141694,147,310,10068787,252,1253,51994,188,2604,5046,418823,69062,421,3101,5928,192,17095,1114,436337,348810,1666,440075,957,190,20,2,168,N/E,8103542,43346,8060195,1023,1980,640,107093,26001,1443234,23291,N/E,508584,252,326,166039,46620,109,304,4969195,374,1199,4239,66,455,14591,191723,32930,73,3612,4157,423,3112,718,223449,200466,1248,81642,1027,1,1,N/E
05/07/2024,20150796,145837,20004769,N/E,1100,9644,1225,677748,56400,3385230,33074,N/E,3372402,232,92011,1019,356198,141694,147,310,10070408,252,1254,52030,188,2608,5069,419146,69107,422,3103,5929,192,17096,1117,436799,348914,1668,440075,958,190,20,2,168,N/E,8106558,43380,8063177,1026,1981,640,107154,26023,1444153,23303,N/E,508704,252,326,166100,46621,109,304,4970468,374,1199,4245,66,455,14606,191828,32943,73,3612,4158,423,3112,719,223752,200530,1248,81642,1028,1,1,N/E
06/07/2024,20155309,145909,20009210,N/E,1100,9644,1225,678141,56432,3385879,33083,N/E,3372902,232,92030,1019,356340,141697,147,310,10072350,252,1255,52060,188,2610,5090,419352,69132,423,3105,5929,192,17097,1119,437186,348988,1668,440075,958,190,20,2,168,N/E,8108916,43397,8065518,1026,1981,640,107218,26037,1444852,23314,N/E,508795,252,326,166155,46629,109,304,4971497,374,1199,4251,66,455,14617,191886,32950,73,3614,4159,423,3112,719,223986,200579,1250,81642,1028,1,1,N/E
07/07/2024,20160304,145980,20014134,N/E,1101,9644,1225,678476,56457,3386384,33086,N/E,3373399,232,92042,1019,356461,141694,147,310,10075142,252,1255,52085,188,2612,5108,419501,69148,424,3105,5930,192,17097,1122,437558,349037,1668,440075,958,190,20,2,168,N/E,8110873,43420,8067452,1027,1981,640,107270,26048,1445375,23316,N/E,508888,252,326,166210,46630,109,304,4972403,374,1200,4251,66,455,14626,191927,32956,73,3614,4159,423,3112,720,224178,200619,1250,81642,1028,1,1,N/E
08/07/2024,20168390,146050,20022150,N/E,1103,9649,1225,678906,56497,3387131,33095,N/E,3373989,232,92062,1019,356612,141698,146,310,10080299,252,1255,52125,188,2615,5126,419737,69171,425,3108,5930,192,17097,1125,437984,349142,1672,440075,958,190,20,2,168,N/E,8113631,43447,8070183,1028,1982,642,107342,26060,1446219,23329,N/E,509007,252,326,166288,46634,109,304,4973600,374,1200,4254,66,455,14642,191984,32967,74,3615,4160,423,3112,721,224434,200659,1251,81642,1028,1,1,N/E
09/07/2024,20175856,146129,20029537,N/E,1104,9657,1225,679325,56526,3387839,33099,N/E,3374521,233,92084,1020,356762,141698,146,310,10085008,252,1255,52164,188,2620,5153,419944,69201,426,3108,5931,192,17097,1127,438397,349218,1674,440075,958,190,20,2,168,N/E,8116297,43486,8072810,1029,1985,642,107420,26076,1447005,23335,N/E,509115,252,326,166366,46639,109,304,4974779,374,1200,4257,66,455,14648,192046,32981,74,3619,4160,423,3112,721,224651,200720,1251,81642,1028,1,1,N/E
10/07/2024,20183682,146300,20037192,N/E,1107,9662,1225,679751,56563,3388628,33103,N/E,3375105,233,92114,1020,356920,141701,146,310,10089783,252,1256,52208,188,2623,5179,420165,69225,427,3110,5932,192,17098,1130,438831,349297,1675,440075,958,190,20,2,168,N/E,8119195,43529,8075665,1032,1985,642,107495,26097,1447910,23345,N/E,509233,252,326,166441,46643,109,304,4975971,374,1201,4257,66,456,14662,192129,32996,74,3623,4161,423,3117,723,224919,200778,1251,81642,1028,1,1,N/E
11/07/2024,20191655,146400,20045065,N/E,1108,9668,1225,680148,56605,3389565,33110,N/E,3375753,233,92142,1020,357086,141700,146,310,10094453,253,1257,52260,188,2627,5200,420476,69248,427,3112,5932,192,17098,1133,439292,349388,1676,440075,959,190,20,2,168,N/E,8122274,43566,8078707,1036,1987,643,107567,26108,1448905,23362,N/E,509362,252,326,166531,46646,109,304,4977172,373,1201,4261,66,456,14678,192237,33012,74,3627,4161,423,3118,724,225224,200840,1252,81642,1028,1,1,N/E
12/07/2024,20200472,146484,20053798,N/E,1110,9679,1225,680581,56653,3390517,33120,N/E,3376313,233,92171,1020,357263,141701,146,310,10099869,253,1258,52303,188,2627,5229,420831,69286,428,3114,5932,192,17097,1140,439797,349498,1679,440075,960,190,20,2,168,N/E,8125483,43599,8081883,1036,1988,643,107669,26130,1449905,23382,N/E,509462,253,326,166631,46648,109,304,4978477,373,1202,4262,66,456,14690,192348,33032,74,3631,4161,423,3119,726,225523,200911,1252,81642,1029,1,1,N/E
13/07/2024,20207117,146553,20060374,N/E,1110,9679,1225,681011,56693,3391173,33130,N/E,3376864,233,92224,1020,357418,141698,146,310,10103739,253,1258,52326,188,2629,5251,421075,69301,428,3116,5933,192,17097,1151,440226,349563,1679,440075,960,190,20,2,168,N/E,8127890,43618,8084271,1036,1988,643,107718,26144,1450616,23386,N/E,509566,253,326,166701,46651,109,304,4979527,373,1203,4263,66,456,14700,192410,33050,74,3632,4162,423,3119,726,225767,200956,1252,81642,1029,1,1,N/E
14/07/2024,20212398,146643,20065565,N/E,1110,9679,1225,681360,56715,3391689,33137,N/E,3377330,233,92241,1020,357535,141700,146,310,10106760,253,1259,52350,188,2630,5268,421248,69311,428,3118,5933,192,17097,1157,440591,349638,1679,440075,960,190,20,2,168,N/E,8129881,43648,8086232,1036,1988,643,107778,26161,1451168,23394,N/E,509651,253,326,166752,46655,109,304,4980383,373,1203,4263,66,456,14704,192480,33057,74,3633,4162,423,3119,726,225972,200995,1253,81642,1030,1,1,N/E
